name,small mol,pocket,energy,constant
af-6578-heme,1961,0,-8.6,2.88
af-6578-heme,1962,0,-8.6,2.88
af-6578-heme,1963,1,-5.28,1.05
af-6578-heme,1964,0,-5.28,1.05
af-6578-heme,1965,0,-6.97,7.73
af-6578-heme,1966,0,-7.61,2.63
af-6578-heme,1967,1,-7.39,3.8
af-6578-heme,1968,5,-6.33,60.53
af-6578-heme,1969,1,-8.83,465.96
af-6578-heme,1970,8,-5.27,465.96
af-6578-heme,1971,0,-5.27,465.96
af-6578-heme,1972,8,331.16,465.96
af-6578-heme,1973,12,127.41,465.96
af-6578-heme,1974,15,422.65,465.96
af-6578-heme,1975,17,627.7,465.96
af-6578-heme,1976,14,299.09,465.96
af-6578-heme,1977,13,357.87,465.96
af-6578-heme,1978,13,350.67,465.96
af-6578-heme,1979,18,371.28,465.96
af-6578-heme,1980,24,9.86,465.96
af-6578-heme,1981,19,21.24,465.96
af-6578-heme,1982,16,3.84,465.96
af-6578-heme,1983,13,21.69,465.96
af-6578-heme,1984,52,-4.99,219.79
af-6578-heme,1985,0,-4.99,219.79
af-6578-heme,1986,17,-2.79,219.79
af-6578-heme,1987,0,-2.79,219.79
af-6578-heme,1988,0,-2.79,219.79
af-6578-heme,1989,0,-2.79,219.79
af-6578-heme,1990,4,-2.96,219.79
af-6578-heme,1991,8,-4.87,219.79
af-6578-heme,1992,0,-4.87,219.79
af-6578-heme,1993,4,-4.39,219.79
af-6578-heme,1994,0,-4.39,219.79
af-6578-heme,1995,24,316.4,219.79
af-6578-heme,1996,14,174.78,219.79
af-6578-heme,1997,13,322.71,219.79
af-6578-heme,1998,12,255.1,219.79
af-6578-heme,1999,4,33.65,219.79
af-6578-heme,2000,10,-11.16,3.11
af-6578-heme,2001,12,-9.3,69.8
af-6578-heme,2002,9,-7.39,69.8
af-6578-heme,2003,15,-7.75,69.8
af-6578-heme,2004,19,249.12,69.8
af-6578-heme,2005,15,289.62,69.8
af-6578-heme,2006,15,204.15,69.8
af-6578-heme,2007,15,313.24,69.8
af-6578-heme,2008,15,19.27,69.8
af-6578-heme,2009,1,-0.87,69.8
af-6578-heme,2010,0,-1.24,69.8
af-6578-heme,2011,2,-1.61,69.8
af-6578-heme,2012,19,252.89,69.8
af-6578-heme,2013,17,200.46,69.8
af-6578-heme,2014,16,246.66,69.8
af-6578-heme,2015,10,502.09,69.8
af-6578-heme,2016,18,418.29,69.8
af-6578-heme,2017,14,466.42,69.8
af-6578-heme,2018,12,364.93,69.8
af-6578-heme,2019,18,531.07,69.8
af-6578-heme,2020,17,458.03,69.8
af-6578-heme,2021,0,458.03,69.8
af-6578-heme,2022,0,458.03,69.8
af-6578-heme,2023,0,458.03,69.8
af-6578-heme,2024,0,458.03,69.8
af-6578-heme,2025,8,-4.55,69.8
af-6578-heme,2026,19,-4.47,79.21
af-6578-heme,2027,0,-7.06,50.02
af-6578-heme,2028,3,-5.63,50.02
af-6578-heme,2029,3,10.64,50.02
af-6578-heme,2030,0,10.64,50.02
af-6578-heme,2031,11,9.16,50.02
af-6578-heme,2032,13,21.61,50.02
af-6578-heme,2033,13,4.99,50.02
af-6578-heme,2034,7,10.91,50.02
af-6578-heme,2035,12,-3.5,2.74
af-6578-heme,2036,11,-3.77,2.74
af-6578-heme,2037,11,-7.13,2.74
af-6578-heme,2038,11,-1.3,2.74
af-6578-heme,2039,8,-5.41,236.07
af-6578-heme,2040,12,-9.47,236.07
af-6578-heme,2041,6,-7.82,236.07
af-6578-heme,2042,10,-8.25,236.07
af-6578-heme,2043,7,-3.98,236.07
af-6578-heme,2044,12,-4.77,236.07
af-6578-heme,2045,10,-3.53,236.07
af-6578-heme,2046,9,-9.44,121.16
af-6578-heme,2047,0,-9.44,121.16
af-6578-heme,2048,0,-3.94,1.29
af-6578-heme,2049,0,-3.94,1.29
af-6578-heme,2050,14,355.78,1.29
af-6578-heme,2051,16,373.48,1.29
af-6578-heme,2052,25,344.88,1.29
af-6578-heme,2053,17,166.34,1.29
af-6578-heme,2054,8,-7.65,1.29
af-6578-heme,2055,8,-12.34,1.29
af-6578-heme,2056,15,-10.28,1.29
af-6578-heme,2057,14,-9.09,1.29
af-6578-heme,2058,15,-4.88,1.29
af-6578-heme,2059,12,-5.78,1.29
af-6578-heme,2060,17,0.03,1.29
af-6578-heme,2061,12,-5.11,1.29
af-6578-heme,2062,12,-3.14,1.29
af-6578-heme,2063,12,-11.29,1.29
af-6578-heme,2064,16,-2.07,1.29
af-6578-heme,2065,9,-6.8,1.29
af-6578-heme,2066,0,-6.8,1.29
af-6578-heme,2067,0,-6.8,1.29
af-6578-heme,2068,0,-6.8,1.29
af-6578-heme,2069,0,-6.8,1.29
af-6578-heme,2070,0,-6.8,1.29
af-6578-heme,2071,0,-6.8,1.29
af-6578-heme,2072,0,-6.8,1.29
af-6578-heme,2073,0,-6.8,1.29
af-6578-heme,2074,10,-6.08,1.29
af-6578-heme,2075,11,-5.84,1.29
af-6578-heme,2076,3,-8.4,1.29
af-6578-heme,2077,6,-7.19,1.29
af-6578-heme,2078,19,61.23,1.29
af-6578-heme,2079,19,83.19,1.29
af-6578-heme,2080,9,166.39,1.29
af-6578-heme,2081,13,151.18,1.29
af-6578-heme,2082,11,142.2,1.29
af-6578-heme,2083,8,143.23,1.29
af-6578-heme,2084,8,37.17,1.29
af-6578-heme,2085,15,45.06,1.29
af-6578-heme,2086,7,54.2,1.29
af-6578-heme,2087,20,44.99,1.29
af-6578-heme,2088,2,0.59,1.29
af-6578-heme,2089,5,-6.45,294.15
af-6578-heme,2090,4,-6.41,19.95
af-6578-heme,2091,21,344.66,19.95
af-6578-heme,2092,23,294.72,19.95
af-6578-heme,2093,15,619.44,19.95
af-6578-heme,2094,11,439.02,19.95
af-6578-heme,2095,1,-1.8,19.95
af-6578-heme,2096,2,-0.11,19.95
af-6578-heme,2097,0,-0.3,19.95
af-6578-heme,2098,4,1.52,19.95
af-6578-heme,2099,7,-6.21,19.95
af-6578-heme,2100,12,-7.86,19.95
af-6578-heme,2101,15,-8.83,19.95
af-6578-heme,2102,7,-11.32,19.95
af-6578-heme,2103,5,-2.92,19.95
af-6578-heme,2104,10,21.84,19.95
af-6578-heme,2105,0,21.84,19.95
af-6578-heme,2106,0,21.84,19.95
af-6578-heme,2107,0,21.84,19.95
af-6578-heme,2108,0,21.84,19.95
af-6578-heme,2109,9,-10.92,19.95
af-6578-heme,2110,9,-7.78,19.95
af-6578-heme,2111,14,-5.51,19.95
af-6578-heme,2112,12,-6.15,19.95
af-6578-heme,2113,0,-4.23,794.08
af-6578-heme,2114,11,625.39,794.08
af-6578-heme,2115,18,619.43,794.08
af-6578-heme,2116,21,907.93,794.08
af-6578-heme,2117,17,445.95,794.08
af-6578-heme,2118,29,240.65,794.08
af-6578-heme,2119,34,365.02,794.08
af-6578-heme,2120,27,130.22,794.08
af-6578-heme,2121,16,213.23,794.08
af-6578-heme,2122,0,-6.71,12.09
af-6578-heme,2123,1,-7.67,2.37
af-6578-heme,2124,2,-8.01,1.34
af-6578-heme,2125,0,-8.01,1.34
af-6578-heme,2126,33,-4.25,772.65
af-6578-heme,2127,47,-3.89,1.42
af-6578-heme,2128,0,-3.89,1.42
af-6578-heme,2129,1,-7.49,3.24
af-6578-heme,2130,0,-8.39,706.33
af-6578-heme,2131,1,-6.92,8.59
af-6578-heme,2132,7,-6.32,23.2
af-6578-heme,2133,0,-6.32,23.2
af-6578-heme,2134,0,-6.32,23.2
af-6578-heme,2135,1,-8.8,351.45
af-6578-heme,2136,1,-7.72,2.2
af-6578-heme,2137,19,-6.87,9.27
af-6578-heme,2138,14,-7.48,3.27
af-6578-heme,2139,32,-7.73,2.17
af-6578-heme,2140,0,-7.73,2.17
af-6578-heme,2141,1,-6.27,25.47
af-6578-heme,2142,8,-4.3,25.47
af-6578-heme,2143,23,-0.34,25.47
af-6578-heme,2144,23,-4.24,781.2
af-6578-heme,2145,0,-4.24,781.2
af-6578-heme,2146,11,-6.88,9.1
af-6578-heme,2147,0,-6.88,9.1
af-6578-heme,2148,14,-6.65,13.44
af-6578-heme,2149,36,-0.78,266.2
af-6578-heme,2150,47,-0.77,270.87
af-6578-heme,2151,0,-8.12,1.11
af-6578-heme,2152,4,-5.63,86.11
af-6578-heme,2153,2,-6.79,22.54
af-6578-heme,2154,14,-2.67,22.54
af-6578-heme,2155,26,-6.16,30.76
af-6578-heme,2156,0,-6.16,30.76
af-6578-heme,2157,0,-6.16,30.76
af-6578-heme,2158,0,-8.38,722.35
af-6578-heme,2159,0,-6.14,31.58
af-6578-heme,2160,4,-6.51,108.96
af-6578-heme,2161,1,-7.35,19.91
af-6578-heme,2162,2,-6.74,11.55
af-6578-heme,2163,6,-5.68,11.55
af-6578-heme,2164,3,-7.09,8.8
af-6578-heme,2165,1,-8.19,954.86
af-6578-heme,2166,1,-6.9,63.53
af-6578-heme,2167,11,-3.41,63.53
af-6578-heme,2168,31,-8.04,1.29
af-6578-heme,2169,43,-7.36,4
af-6578-heme,2170,0,-7.36,4
af-6578-heme,2171,0,-6.84,9.62
af-6578-heme,2172,1,-7.05,6.82
af-6578-heme,2173,4,-5.98,3.87
af-6578-heme,2174,0,-7.68,3.87
af-6578-heme,2175,0,-7.68,3.87
af-6578-heme,2176,0,-7.68,3.87
af-6578-heme,2177,0,-7.67,2.38
af-6578-heme,2178,0,-9.22,174.75
af-6578-heme,2179,0,-7.54,2.98
af-6578-heme,2180,0,-7.54,2.98
af-6578-heme,2181,0,-7.54,2.98
af-6578-heme,2182,0,-7.54,2.98
af-6578-heme,2183,26,-6.2,28.45
af-6578-heme,2184,1,-8.54,172.66
af-6578-heme,2185,0,-7.64,2.49
af-6578-heme,2186,28,-4.56,456.1
af-6578-heme,2187,12,-4.63,190.91
af-6578-heme,2188,34,-3.93,1.33
af-6578-heme,2189,32,-4.74,337.95
af-6578-heme,2190,27,-4.61,420.96
af-6578-heme,2191,9,-6.4,20.34
af-6578-heme,2192,2,-6.82,2.79
af-6578-heme,2193,4,-7.46,3.43
af-6578-heme,2194,0,-8.53,563.15
af-6578-heme,2195,2,-7.28,4.57
af-6578-heme,2196,0,-7.23,5.01
af-6578-heme,2197,0,-6.96,7.86
af-6578-heme,2198,2,-8.07,1.22
af-6578-heme,2199,0,-8.07,1.22
af-6578-heme,2200,1,-7.19,5.39
af-6578-heme,2201,10,-6.67,133.25
af-6578-heme,2202,0,-6.52,133.25
af-6578-heme,2203,0,-8.56,529.98
af-6578-heme,2204,1,-8.14,529.98
af-6578-heme,2205,1,-8.75,383.42
af-6578-heme,2206,8,-4.22,383.42
af-6578-heme,2207,44,-7.35,4.07
af-6578-heme,2208,8,6.03,4.07
af-6578-heme,2209,0,6.03,4.07
af-6578-heme,2210,42,-4.89,260.76
af-6578-heme,2211,0,-4.89,260.76
af-6578-heme,2212,0,-7.56,260.76
af-6578-heme,2213,0,-7.21,5.21
af-6578-heme,2214,5,-8.66,339.02
af-6578-heme,2215,1,-6.82,10.08
af-6578-heme,2216,8,-10.18,34.44
af-6578-heme,2217,2,-7.89,1.65
af-6578-heme,2218,1,-7.96,1.83
af-6578-heme,2219,0,-7.96,1.83
af-6578-heme,2220,1,-7.34,466.12
af-6578-heme,2221,9,-5.7,7.08
af-6578-heme,2222,0,-8.5,592.4
af-6578-heme,2223,6,-8.44,655.47
af-6578-heme,2224,7,-4.45,1.43
af-6578-heme,2225,0,-4.45,1.43
af-6578-heme,2226,0,-4.45,1.43
af-6578-heme,2227,0,-4.45,1.43
af-6578-heme,2228,0,-4.45,1.43
af-6578-heme,2229,41,-0.86,667.45
af-6578-heme,2230,0,-0.86,667.45
af-6578-heme,2231,0,-0.86,667.45
af-6578-heme,2232,0,-6.84,9.7
af-6578-heme,2233,1,-5.82,53.86
af-6578-heme,2234,3,-6.22,32.16
af-6578-heme,2235,2,-5.6,78.48
af-6578-heme,2236,0,-5.6,78.48
af-6578-heme,2237,0,-5.6,78.48
af-6578-heme,2238,0,-5.6,78.48
af-6578-heme,2239,0,-5.6,78.48
af-6578-heme,2240,0,-7.98,1.42
af-6578-heme,2241,1,-8.03,1.29
af-6578-heme,2242,1,-7.67,2.39
af-6578-heme,2243,7,-4.94,2.39
af-6578-heme,2244,6,-5.96,2.39
af-6578-heme,2245,4,-5.9,47.23
af-6578-heme,2246,8,-6.06,390.46
af-6578-heme,2247,2,-7.5,3.48
af-6578-heme,2248,2,-4.21,363.27
af-6578-heme,2249,2,-6.44,363.27
af-6578-heme,2250,11,-6.93,363.27
af-6578-heme,2251,20,-6.8,363.27
af-6578-heme,2252,6,-1.81,363.27
af-6578-heme,2253,0,-5.22,149.07
af-6578-heme,2254,2,-6.11,137.65
af-6578-heme,2255,6,-4.6,137.65
af-6578-heme,2256,2,-6.57,15.9
af-6578-heme,2257,2,-5.76,59.74
af-6578-heme,2258,1,-5.39,111.4
af-6578-heme,2259,3,-5.2,111.4
af-6578-heme,2260,3,-5.6,290.61
af-6578-heme,2261,4,-5.45,350.24
af-6578-heme,2262,5,-6.15,350.24
af-6578-heme,2263,2,-5.21,151.31
af-6578-heme,2264,2,-6.6,14.61
af-6578-heme,2265,0,-6.57,15.35
af-6578-heme,2266,0,-5.78,57.7
af-6578-heme,2267,0,-6.05,36.63
af-6578-heme,2268,1,-6.37,21.53
af-6578-heme,2269,0,-6.22,27.38
af-6578-heme,2270,1,-6.28,24.82
af-6578-heme,2271,1,-6.36,45.6
af-6578-heme,2272,4,-7.29,330.36
af-6578-heme,2273,6,-5.63,131.3
af-6578-heme,2274,10,-6.15,131.3
af-6578-heme,2275,5,-5.51,201.3
af-6578-heme,2276,2,-6.09,35.08
af-6578-heme,2277,4,-6.23,28.21
af-6578-heme,2278,0,-5.86,50.92
af-6578-heme,2279,3,-5.96,43.04
af-6578-heme,2280,12,-7.94,18.16
af-6578-heme,2281,13,-0.68,18.16
af-6578-heme,2282,6,6.36,18.16
af-6578-heme,2283,3,4.56,18.16
af-6578-heme,2284,9,2.48,18.16
af-6578-heme,2285,2,-7.96,3.76
af-6578-heme,2286,30,-6.19,28.81
af-6578-heme,2287,0,-6.19,28.81
af-6578-heme,2288,4,11.4,28.81
af-6578-heme,2289,9,1.75,28.81
af-6578-heme,2290,2,-5.36,1.03
af-6578-heme,2291,0,-5.36,1.03
af-6578-heme,2292,17,-6.67,12.97
af-6578-heme,2293,0,-6.67,12.97
af-6578-heme,2294,3,-5.77,58.58
af-6578-heme,2295,3,-6.63,13.86
af-6578-heme,2296,0,-5.18,160.38
af-6578-heme,2297,5,-6.64,13.47
af-6578-heme,2298,4,-7.77,2.01
af-6578-heme,2299,0,-7.77,2.01
af-6578-heme,2300,1,-6.8,10.37
af-6578-heme,2301,5,-5.84,4.39
af-6578-heme,2302,3,-6.53,1.72
af-6578-heme,2303,0,-6.53,1.72
af-6578-heme,2304,0,-6.53,1.72
af-6578-heme,2305,1,-7.38,1.54
af-6578-heme,2306,5,-6.88,11.06
af-6578-heme,2307,32,-3.84,1.53
af-6578-heme,2308,4,-3.41,123.6
af-6578-heme,2309,0,-3.41,123.6
af-6578-heme,2310,7,-4.19,123.6
af-6578-heme,2311,0,-7.75,2.09
af-6578-heme,2312,0,-7.59,2.74
af-6578-heme,2313,0,-8.61,487.44
af-6578-heme,2314,5,-7.04,6.97
af-6578-heme,2315,0,-5.87,1.38
af-6578-heme,2316,8,-6.34,1.38
af-6578-heme,2317,19,-5.9,1.38
af-6578-heme,2318,0,-5.9,1.38
af-6578-heme,2319,1,-8.83,340.32
af-6578-heme,2320,0,-8.83,340.32
af-6578-heme,2321,7,-7.39,340.32
af-6578-heme,2322,0,-7.39,340.32
af-6578-heme,2323,1,-7.32,383.5
af-6578-heme,2324,0,-7.32,383.5
af-6578-heme,2325,0,-7.32,383.5
af-6578-heme,2326,0,-7.32,383.5
af-6578-heme,2327,3,-7.06,189.81
af-6578-heme,2328,3,-7.28,4.59
af-6578-heme,2329,12,-3.85,1.51
af-6578-heme,2330,0,-8.42,1.51
af-6578-heme,2331,2,-7.75,2.09
af-6578-heme,2332,0,-7.81,1.89
af-6578-heme,2333,0,-7.81,1.89
af-6578-heme,2334,2,-6.4,20.52
af-6578-heme,2335,5,-7.47,81.32
af-6578-heme,2336,9,-4.08,1.03
af-6578-heme,2337,3,-7.08,16.31
af-6578-heme,2338,7,-6.37,21.27
af-6578-heme,2339,10,-2.09,218.26
af-6578-heme,2340,3,-6.6,14.44
af-6578-heme,2341,1,-7.27,4.69
af-6578-heme,2342,13,-6.66,212.12
af-6578-heme,2343,17,-6.95,8.11
af-6578-heme,2344,1,-9.94,51.55
af-6578-heme,2345,0,-9.94,51.55
af-6578-heme,2346,2,-6.28,51.55
af-6578-heme,2347,12,20.14,51.55
af-6578-heme,2348,8,1.77,51.55
af-6578-heme,2349,24,7.92,51.55
af-6578-heme,2350,17,1.77,51.55
af-6578-heme,2351,20,5.72,51.55
af-6578-heme,2352,14,-2.13,51.55
af-6578-heme,2353,11,-3.09,51.55
af-6578-heme,2354,0,-6.71,12.11
af-6578-heme,2355,0,-7.4,3.75
af-6578-heme,2356,0,-6.54,1.35
af-6578-heme,2357,11,62.8,1.35
af-6578-heme,2358,24,68.99,1.35
af-6578-heme,2359,0,-8.33,779.88
af-6578-heme,2360,1,-7.91,255.01
af-6578-heme,2361,0,-7.91,255.01
af-6578-heme,2362,3,-9.72,74.94
af-6578-heme,2363,15,-2.93,74.94
af-6578-heme,2364,3,-6.79,74.94
af-6578-heme,2365,21,38.87,74.94
af-6578-heme,2366,22,43.67,74.94
af-6578-heme,2367,0,-7.66,2.44
af-6578-heme,2368,11,-1.55,2.44
af-6578-heme,2369,4,1.13,2.44
af-6578-heme,2370,14,-0.98,2.44
af-6578-heme,2371,3,5.65,2.44
af-6578-heme,2372,16,385.4,2.44
af-6578-heme,2373,1,-4.18,879.67
af-6578-heme,2374,0,-4.18,879.67
af-6578-heme,2375,5,-5.4,109.38
af-6578-heme,2376,12,-6.33,23.08
af-6578-heme,2377,27,-6.86,9.31
af-6578-heme,2378,0,-6.86,9.31
af-6578-heme,2379,0,-7.07,6.54
af-6578-heme,2380,3,-6.63,70.84
af-6578-heme,2381,3,-5.26,139
af-6578-heme,2382,0,-5.26,139
af-6578-heme,2383,0,-5.26,139
af-6578-heme,2384,12,-8.51,574.94
af-6578-heme,2385,6,-5.69,71.17
af-6578-heme,2386,1,-8.26,884.94
af-6578-heme,2387,6,-8,17.24
af-6578-heme,2388,1,-6.72,12.06
af-6578-heme,2389,0,-6.72,12.06
af-6578-heme,2390,0,-6.72,12.06
af-6578-heme,2391,10,-7.52,3.07
af-6578-heme,2392,7,-5.46,99.79
af-6578-heme,2393,38,-7.71,2.25
af-6578-heme,2394,0,-7.71,2.25
af-6578-heme,2395,11,-6.69,12.52
af-6578-heme,2396,0,-6.69,12.52
af-6578-heme,2397,19,-6.9,8.77
af-6578-heme,2398,15,-7.32,4.31
af-6578-heme,2399,5,-6.68,12.66
af-6578-heme,2400,0,-6.68,12.66
af-6578-heme,2401,0,-6.91,8.66
af-6578-heme,2402,0,-5.57,83.1
af-6578-heme,2403,0,-5.57,83.1
af-6578-heme,2404,0,-5.04,202.2
af-6578-heme,2405,3,-3.4,202.2
af-6578-heme,2406,5,-5.36,117.81
af-6578-heme,2407,39,-4.86,272.17
af-6578-heme,2408,0,-4.86,272.17
af-6578-heme,2409,13,-6.6,14.61
af-6578-heme,2410,12,-6.63,13.79
af-6578-heme,2411,20,-6.72,11.88
af-6578-heme,2412,27,-7.83,1.82
af-6578-heme,2413,37,-4.37,622.57
af-6578-heme,2414,3,-7.38,3.9
af-6578-heme,2415,2,-10.29,3.94
af-6578-heme,2416,3,-9.01,1.88
af-6578-heme,2417,4,-9.32,148.26
af-6578-heme,2418,1,-9.02,11.58
af-6578-heme,2419,2,-4.62,208.24
af-6578-heme,2420,3,-6.37,21.66
af-6578-heme,2421,6,-6.24,877.96
af-6578-heme,2422,11,-5.71,80.99
af-6578-heme,2423,9,-6.08,80.99
af-6578-heme,2424,0,-5.81,54.85
af-6578-heme,2425,1,-7.36,4.03
af-6578-heme,2426,2,-5.82,54.44
af-6578-heme,2427,0,-7.78,1.99
af-6578-heme,2428,0,-6.87,9.21
af-6578-heme,2429,2,-6.07,35.78
af-6578-heme,2430,7,-3.07,130.47
af-6578-heme,2431,9,-3.13,130.47
af-6578-heme,2432,3,-5.16,285.97
af-6578-heme,2433,4,-5.67,73.11
af-6578-heme,2434,2,-5.29,73.11
af-6578-heme,2435,0,-7.29,4.54
af-6578-heme,2436,10,1.2,4.54
af-6578-heme,2437,13,9.31,4.54
af-6578-heme,2438,17,2.53,4.54
af-6578-heme,2439,7,-5.25,18.77
af-6578-heme,2440,2,-4.99,14.65
af-6578-heme,2441,10,0.16,14.65
af-6578-heme,2442,4,4.72,14.65
af-6578-heme,2443,16,17.58,14.65
af-6578-heme,2444,14,3.69,14.65
af-6578-heme,2445,7,-7.43,174.8
af-6578-heme,2446,7,-7.71,69.41
af-6578-heme,2447,4,-9.52,907.66
af-6578-heme,2448,4,-7.61,10.14
af-6578-heme,2449,3,-4.28,56.77
af-6578-heme,2450,0,-4.28,56.77
af-6578-heme,2451,0,-4.28,56.77
af-6578-heme,2452,10,-3.04,56.77
af-6578-heme,2453,12,-4.72,346.35
af-6578-heme,2454,12,-0.62,346.35
af-6578-heme,2455,8,0.53,346.35
af-6578-heme,2456,9,-3.26,16.2
af-6578-heme,2457,2,-4.62,16.2
af-6578-heme,2458,13,-3.5,16.2
af-6578-heme,2459,1,-5.59,84.48
af-6578-heme,2460,3,-4.28,1.81
af-6578-heme,2461,3,-4.29,3.51
af-6578-heme,2462,0,-4.29,3.51
af-6578-heme,2463,0,-4.29,3.51
af-6578-heme,2464,0,-4.29,3.51
af-6578-heme,2465,7,-2.19,3.51
af-6578-heme,2466,10,-4.71,3.51
af-6578-heme,2467,2,-3.02,8.1
af-6578-heme,2468,4,-6.57,18.99
af-6578-heme,2469,0,-6.57,18.99
af-6578-heme,2470,0,-8.3,819.7
af-6578-heme,2471,4,-8.43,7.13
af-6578-heme,2472,4,-8.86,7.13
af-6578-heme,2473,4,-6.17,1.23
af-6578-heme,2474,4,-7.78,1.97
af-6578-heme,2475,0,-7.78,1.97
af-6578-heme,2476,3,-6.5,17.1
af-6578-heme,2477,1,-6.69,12.53
af-6578-heme,2478,2,-6.29,24.66
af-6578-heme,2479,2,-5.94,46.14
af-6578-heme,2480,6,-8.54,46.14
af-6578-heme,2481,2,-2.77,94.45
af-6578-heme,2482,4,-2.02,94.45
af-6578-heme,2483,1,-7.1,6.22
af-6578-heme,2484,3,-4.35,2.19
af-6578-heme,2485,6,-4.8,2.19
af-6578-heme,2486,5,-7.21,5.22
af-6578-heme,2487,5,-9.29,25.18
af-6578-heme,2488,3,-9.03,174.09
af-6578-heme,2489,11,-7.6,279.16
af-6578-heme,2490,3,-6.88,279.16
af-6578-heme,2491,4,-7.03,279.16
af-6578-heme,2492,5,-7.62,6.89
af-6578-heme,2493,0,-5.82,53.79
af-6578-heme,2494,1,-5.94,73.4
af-6578-heme,2495,0,-5.84,52.49
af-6578-heme,2496,2,-6.05,39.36
af-6578-heme,2497,13,-1.05,39.36
af-6578-heme,2498,17,16.7,39.36
af-6578-heme,2499,16,6.92,39.36
af-6578-heme,2500,3,-6.29,24.31
af-6578-heme,2501,2,-6.84,99.8
af-6578-heme,2502,1,-6.18,58.69
af-6578-heme,2503,5,-5.54,148.82
af-6578-heme,2504,5,-4.49,1.25
af-6578-heme,2505,3,-6.78,10.77
af-6578-heme,2506,2,-5.84,3.49
af-6578-heme,2507,2,-8.15,1.07
af-6578-heme,2508,23,-4.8,303.29
af-6578-heme,2509,26,-5.22,148.9
af-6578-heme,2510,31,-4.73,341.65
af-6578-heme,2511,31,-5.32,126.34
af-6578-heme,2512,6,-4.22,126.34
af-6578-heme,2513,0,-4.22,126.34
af-6578-heme,2514,0,-4.22,126.34
af-6578-heme,2515,0,-4.22,126.34
af-6578-heme,2516,0,-4.22,126.34
af-6578-heme,2517,8,-5.7,66.27
af-6578-heme,2518,6,0.97,66.27
af-6578-heme,2519,7,0.05,66.27
af-6578-heme,2520,3,0.18,66.27
af-6578-heme,2521,8,-0.17,66.27
af-6578-heme,2522,6,4.73,66.27
af-6578-heme,2523,10,8.62,66.27
af-6578-heme,2524,9,12.77,66.27
af-6578-heme,2525,5,20.79,66.27
af-6578-heme,2526,5,-7.31,4.42
af-6578-heme,2527,0,-7.53,3.01
af-6578-heme,2528,0,-7.51,3.1
af-6578-heme,2529,21,2.96,3.1
af-6578-heme,2530,9,-1.93,902.51
af-6578-heme,2531,8,19.88,902.51
af-6578-heme,2532,1,-7.51,86.65
af-6578-heme,2533,1,-5.78,99.26
af-6578-heme,2534,2,-7.74,2.13
af-6578-heme,2535,5,-4.82,827.13
af-6578-heme,2536,7,-5.52,827.13
af-6578-heme,2537,11,-7.31,171.59
af-6578-heme,2538,5,-10.33,171.59
af-6578-heme,2539,4,-7.89,171.59
af-6578-heme,2540,3,-6.59,149.39
af-6578-heme,2541,3,-7.23,5.05
af-6578-heme,2542,12,-4.2,5.05
af-6578-heme,2543,16,-5.09,5.05
af-6578-heme,2544,3,-6.25,317.56
af-6578-heme,2545,2,-5.61,76.96
af-6578-heme,2546,2,-3.67,12.34
af-6578-heme,2547,4,-5.27,148.52
af-6578-heme,2548,9,-8.23,148.52
af-6578-heme,2549,5,-6.9,32.81
af-6578-heme,2550,1,-7,7.39
af-6578-heme,2551,2,-6.45,19.39
af-6578-heme,2552,1,-8.18,1.02
af-6578-heme,2553,10,-6.11,8.49
af-6578-heme,2554,6,-6.51,9.9
af-6578-heme,2555,6,-3.94,9.9
af-6578-heme,2556,4,-3.72,9.78
af-6578-heme,2557,4,-3.99,2.17
af-6578-heme,2558,6,-2.8,2.17
af-6578-heme,2559,3,-2.02,2.17
af-6578-heme,2560,4,-4.08,2.17
af-6578-heme,2561,6,-6.31,14.9
af-6578-heme,2562,8,-5.68,68.27
af-6578-heme,2563,3,-5.73,19.41
af-6578-heme,2564,9,-4.27,19.41
af-6578-heme,2565,5,-5.6,8.61
af-6578-heme,2566,12,-6.21,8.61
af-6578-heme,2567,8,-4.66,8.61
af-6578-heme,2568,1,-2.33,8.61
af-6578-heme,2569,1,-5.42,2.01
af-6578-heme,2570,4,-2.6,2.01
af-6578-heme,2571,5,-3.94,2.14
af-6578-heme,2572,6,-4.84,2.14
af-6578-heme,2573,9,1.64,2.14
af-6578-heme,2574,10,-4.51,2.14
af-6578-heme,2575,14,15.38,2.14
af-6578-heme,2576,18,23.66,2.14
af-6578-heme,2577,15,-1.85,2.14
af-6578-heme,2578,17,2.75,2.14
af-6578-heme,2579,0,-7.23,5.05
af-6578-heme,2580,19,-2.67,5.05
af-6578-heme,2581,9,5.6,5.05
af-6578-heme,2582,9,0.74,5.05
af-6578-heme,2583,13,1.77,5.05
af-6578-heme,2584,1,-6.94,8.19
af-6578-heme,2585,3,-4.68,41.56
af-6578-heme,2586,5,-2.15,41.56
af-6578-heme,2587,1,-3.4,3.23
af-6578-heme,2588,1,-3.21,3.23
af-6578-heme,2589,2,-3.93,1.78
af-6578-heme,2590,8,-3.14,1.78
af-6578-heme,2591,5,-2.59,1.78
af-6578-heme,2592,5,-5.93,16.45
af-6578-heme,2593,4,-5.76,366.17
af-6578-heme,2594,10,-1.71,366.17
af-6578-heme,2595,9,-3.46,882.18
af-6578-heme,2596,3,-2.01,882.18
af-6578-heme,2597,10,-1.35,882.18
af-6578-heme,2598,10,-4.9,882.18
af-6578-heme,2599,14,-5.87,9.4
af-6578-heme,2600,12,-4.27,9.4
af-6578-heme,2601,8,-3.29,699.6
